Season,name,player_id,team,pos,gp,toi_min,ixG,xGA,ixG60,xGA60,xGA60_resid,d_adj_xGA60,blocks60,blocks60_adj,block_val60,d_value60,value60,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60
2024-25,Sydney Bard,180,BOS,RD,27,465.75000000000006,1.123,4.256063792682229,0.14466988727858293,0.548285190683701,0.003047394440450865,0.003047394440450862,3.349436392914653,0.32338051587577726,0.012935220635031091,0.01183815863646878,0.1565080459150517,-1.179,0.246,-0.933,-0.241,0.05,-0.191,-0.025
2024-25,Mellissa Channell-Watkins,129,MIN,LD,37,711.2333333333332,2.579,5.034027192559956,0.21756573089000333,0.42467305369114317,-0.0012100603266093496,-0.0012100603266093526,2.109012513474247,-0.5347398131232933,-0.021389592524931732,-0.020953970807352364,0.19661176008265097,-0.936,-0.013,-0.949,-0.191,-0.003,-0.194,-0.016
2024-25,Mae Batherson,188,MIN,RD,27,414.65000000000003,1.456,3.1181273124624815,0.2106837091522971,0.4511941124990929,0.025293280490438955,0.02529328049043895,1.012902447847582,-1.6308498787499581,-0.06523399514999832,-0.07433957612655634,0.13634413302574075,-0.593,-0.377,-0.97,-0.121,-0.077,-0.198,-0.029
2024-25,Savannah Harmon,56,TOR,LD,28,649.2166666666667,2.2989999999999995,4.931397037954077,0.212471439940441,0.4557551237808301,-0.024348803192111797,-0.0243488031921118,1.848381382691962,-1.4481422171904252,-0.05792568868761701,-0.04916011953845676,0.16331132040198423,-0.91,-0.318,-1.228,-0.186,-0.065,-0.251,-0.023
2024-25,Lee Stecklein,24,MIN,LD,38,923.3000000000001,2.988,6.555921706815531,0.19417307484024693,0.4260319532209811,8.861404224454195e-05,8.861404224453888e-05,2.664356113939131,0.02060378734159085,0.000824151493663634,0.0007922504384556,0.19496532527870253,-1.575,0.317,-1.258,-0.322,0.065,-0.257,-0.017
2024-25,Aneta Tejralová,62,OTT,LD,38,791.1999999999999,2.324,6.787022377421521,0.1762386248736097,0.5146882490461214,-0.00100250948155871,-0.001002509481558713,2.8058645096056627,0.08602680477986302,0.003441072191194521,0.0038019756045556577,0.18004060047816536,-1.587,0.311,-1.276,-0.324,0.064,-0.26,-0.02
2024-25,Jocelyne Larocque,71,OTT,RD,32,768.1666666666666,2.555,6.205129377788478,0.19956606639184207,0.484670552398319,-0.030960148865329537,-0.03096014886532954,1.7964851377739206,-0.9233525670518791,-0.036934102682075164,-0.02578844909055653,0.17377761730128555,-1.242,-0.076,-1.318,-0.254,-0.016,-0.27,-0.021
2025-26,Kristýna Kaltounková,245,NY,LW,16,318.45000000000005,6.626000000000001,2.784247025354464,1.2484220442769667,0.5245872869250049,0.02550110581457989,0.02550110581457989,0.0,0.08603199870155415,0.003441279948062166,-0.005739118145186595,1.24268292613178,5.045,0.084,5.129,1.119,0.019,1.138,0.214
2025-26,Laura Stacey,32,MTL,RW,15,297.6833333333334,6.085999999999999,2.2396191558335823,1.2266726387100382,0.4514097173171096,0.017684848729044314,0.017684848729044314,0.604669391411455,0.008939235827938985,0.0003575694331175594,-0.0060089761093383934,1.2206636626006997,4.608,0.078,4.686,1.022,0.017,1.039,0.209
2025-26,Natalie Spooner,100,TOR,RW,16,277.53333333333336,5.321999999999999,2.347264162963044,1.150564496757146,0.5074556201457457,0.010927536427183769,0.010927536427183767,0.8647609896709104,0.642147636557724,0.02568590546230896,0.021751992348522806,1.1723164891056688,3.944,0.201,4.145,0.875,0.045,0.92,0.199
2025-26,Sarah Fillier,205,NY,LW,15,301.21666666666664,5.474,2.600592508918644,1.090377911802136,0.5180176524155989,0.014273512236166703,0.014273512236166701,0.0,0.08603199870155415,0.003441279948062166,-0.0016971844569578461,1.0886807273451782,3.978,0.1,4.078,0.882,0.022,0.904,0.18
2025-26,Kendall Coyne Schofield,20,MIN,LW,15,250.66666666666674,4.989000000000001,2.1511976564124846,1.1941755319148935,0.5149143326519243,0.018545240340220162,0.018545240340220162,0.2393617021276595,-0.3423298291601303,-0.013693193166405212,-0.02036947968888447,1.173806052226009,3.744,0.005,3.749,0.83,0.001,0.831,0.199
2025-26,Daryl Watts,63,TOR,LW,15,268.46666666666664,4.704,2.3838976106520686,1.0513037000248324,0.5327806927208498,0.03332714305112513,0.03332714305112513,0.0,-0.2226133531131865,-0.00890453412452746,-0.020902305622932507,1.0304013944019,3.371,0.003,3.374,0.748,0.001,0.749,0.167
2025-26,Hilary Knight,13,SEA,RW,14,285.1,4.118,2.7481862444990477,0.866643283058576,0.5783625909152679,0.007384194227883986,0.007384194227883984,2.946334619431778,2.5824984865028533,0.10329993946011413,0.1006416295380759,0.9672849125966518,2.702,0.581,3.283,0.599,0.129,0.728,0.153
2025-26,Emily Clark,53,OTT,LW,16,275.8333333333333,4.450000000000001,2.754283643117549,0.9679758308157103,0.5991191006177146,0.017039381509982313,0.017039381509982313,0.0,0.04066370438890832,0.0016265481755563327,-0.004507629168037299,0.963468201647673,3.08,0.079,3.159,0.683,0.018,0.701,0.152
2025-26,Brianne Jenner,58,OTT,RW,16,305.4833333333333,4.476,3.020446371418393,0.8791314310655247,0.5932460547278202,0.00854786715139745,0.008547867151397449,0.0,0.04066370438890832,0.0016265481755563327,-0.001450683998946749,0.877680747066578,2.959,0.103,3.062,0.656,0.023,0.679,0.133
2025-26,Julia Gosling,210,SEA,LW,14,254.2166666666667,4.218,2.460389103709745,0.9955287484429292,0.5806989296109015,0.013519112554089482,0.01351911255408948,0.0,-0.36383613292892486,-0.014553445317156995,-0.01942032583662921,0.9761084226062999,2.956,0.009,2.965,0.656,0.002,0.658,0.155
2025-26,Rebecca Leslie,72,OTT,RW,16,294.59999999999997,4.272,2.923299138328233,0.8700610997963342,0.5953766065841616,0.010411093475733116,0.010411093475733114,0.0,0.04066370438890832,0.0016265481755563327,-0.0021214454757075884,0.8679396543206266,2.809,0.096,2.905,0.623,0.021,0.644,0.131
2025-26,Marie-Philip Poulin,31,MTL,C,15,300.95,4.168,2.280326725574245,0.8309685994351222,0.4546256970741144,0.009238432739234706,0.009238432739234704,0.9968433294567204,0.4011131738732044,0.016044526954928175,0.012718691168803682,0.8436872906039259,2.674,0.172,2.846,0.593,0.038,0.631,0.126
2025-26,Jesse Compher,65,TOR,RW,16,267.3166666666667,3.9650000000000003,2.3080092907086653,0.8899557329010536,0.5180393694464239,0.013830488370455606,0.013830488370455604,0.8978115842633578,0.6751982311501713,0.027007929246006854,0.022028953432642835,0.9119846863336964,2.638,0.195,2.833,0.585,0.043,0.628,0.141
2025-26,Abby Boreen,114,VAN,RW,16,277.21666666666664,4.042,2.5713744438073194,0.8748391751337702,0.5565410928699783,0.012533012016171852,0.01253301201617185,0.6493116094510913,0.16997611463601367,0.006799044585440547,0.0022871602596186815,0.8771263353933889,2.666,0.111,2.777,0.591,0.025,0.616,0.133
2025-26,Alex Carpenter,34,SEA,C,14,284.9333333333333,4.17,2.7499199448849843,0.8781001403837156,0.579065968740404,0.008425234525168232,0.00842523452516823,0.0,-0.36383613292892486,-0.014553445317156995,-0.017586529746217557,0.8605136106374981,2.755,0.019,2.774,0.611,0.004,0.615,0.13
2025-26,Grace Zumwinkle,25,MIN,RW,15,248.18333333333337,3.9130000000000003,2.1256838765834716,0.9459942246994829,0.5138984591834327,0.010214837995522209,0.010214837995522207,0.48351353166342076,-0.09817799962436902,-0.00392711998497476,-0.007604461663362755,0.9383897630361202,2.681,0.058,2.739,0.595,0.013,0.608,0.147
2025-26,Maureen Murphy,98,MTL,RW,15,238.48333333333338,3.836,1.8217764170217563,0.9650988888112375,0.45834056197346573,0.01690645545624532,0.01690645545624532,0.754769725347683,0.159039569764167,0.00636158279056668,0.0002752588263183649,0.9653741476375559,2.652,0.087,2.739,0.588,0.019,0.607,0.153
2025-26,Hannah Bilka,181,SEA,LW,14,251.20000000000002,3.863,2.387074727670693,0.9226910828025477,0.5701611610678406,0.0008346343551736551,0.0008346343551736537,0.0,-0.36383613292892486,-0.014553445317156995,-0.01485391368501951,0.9078371691175282,2.616,0.028,2.644,0.58,0.006,0.586,0.14
2025-26,Kristin O'Neill,30,NY,C,16,282.00000000000006,3.7090000000000005,2.4250921282797098,0.7891489361702126,0.5159770485701509,0.0033549309744045535,0.003354930974404552,0.8510638297872339,0.937095828488788,0.037483833139551524,0.03627605798876589,0.8254249941589785,2.309,0.272,2.581,0.512,0.06,0.572,0.122
2025-26,Shiann Darkangelo,4,MTL,C,15,224.63333333333335,3.7089999999999996,1.702974807220868,0.9906811099569667,0.4548678814360531,0.014187747477795512,0.01418774747779551,0.0,-0.595730155583516,-0.023829206223340643,-0.028936795315347028,0.9617443146416197,2.594,-0.027,2.567,0.575,-0.006,0.569,0.152
2025-26,Kelly Pannek,23,MIN,C,15,256.8666666666667,3.3259999999999996,2.199048201366995,0.7769011160134959,0.5136629590527628,0.0049957376085381765,0.004995737608538175,3.036594861147158,2.454903329859368,0.09819613319437473,0.09639766765530099,0.8732987836687969,2.051,0.505,2.556,0.455,0.112,0.567,0.132
2025-26,Taylor Heise,21,MIN,C,15,255.85000000000002,3.6320000000000006,2.1822924812506597,0.851749071721712,0.5117746682628086,0.005313404791387933,0.005313404791387932,1.1725620480750438,0.590870516787254,0.02363482067149016,0.021721994946590505,0.8734710666683025,2.362,0.185,2.547,0.524,0.041,0.565,0.132
2025-26,Dominique Petrie,195,MIN,C,10,145.95000000000002,3.3019999999999996,1.2706741373419257,1.3574511819116133,0.522373746080956,0.030816798850129182,0.030816798850129182,0.0,-0.5816915312877897,-0.023267661251511588,-0.0343617088375581,1.3230894730740552,2.577,-0.031,2.546,0.572,-0.007,0.565,0.232
2025-26,Sophie Jaques,11,VAN,RD,16,365.2833333333333,3.9339999999999997,3.373779164997747,0.6461833280102204,0.5541636626359397,0.0034165174454023894,0.003416517445402388,1.8068166263630974,0.96109613587269,0.0384438454349076,0.03721389915456274,0.6833972271647831,2.12,0.358,2.478,0.47,0.079,0.549,0.09
2025-26,Taylor Girard,9,NY,LW,13,179.45,3.096,1.600230114613992,1.035162998049596,0.5350448976140402,0.029673434710057806,0.029673434710057806,0.0,0.08603199870155415,0.003441279948062166,-0.007241156547558645,1.0279218415020372,2.205,0.043,2.248,0.489,0.01,0.499,0.167
2025-26,Ella Huber,243,BOS,LW,14,199.64999999999998,3.196,1.5654075408613926,0.9604808414725772,0.47044554195684224,0.016271795643307566,0.016271795643307566,0.0,-0.3999735854087965,-0.01599894341635186,-0.021856789847942586,0.9386240516246346,2.205,-0.001,2.204,0.489,-0.0,0.489,0.147
2025-26,Sarah Wozniewicz,241,OTT,LW,16,255.53333333333336,3.3249999999999993,2.529587847536882,0.7807200626141401,0.5939548820201391,0.006356263285700728,0.006356263285700726,0.0,0.04066370438890832,0.0016265481755563327,-0.0006617066072959286,0.7800583560068441,2.056,0.089,2.145,0.456,0.02,0.476,0.112
2025-26,Alina Müller,15,BOS,C,14,286.19999999999993,3.4030000000000005,2.256521364530483,0.7134171907756816,0.47306527558291056,0.011609940548776301,0.0116099405487763,0.628930817610063,0.22895723220126646,0.009158289288050658,0.00497871069049119,0.7183959014661727,1.982,0.127,2.109,0.44,0.028,0.468,0.098
2025-26,Anne Cherkowski,249,NY,RW,14,258.9333333333334,3.2220000000000004,2.177166776421124,0.7466014418125643,0.5044928163694673,-0.009383283162231786,-0.009383283162231788,0.0,0.08603199870155415,0.003441279948062166,0.006819261886465609,0.7534207036990299,1.936,0.123,2.059,0.429,0.027,0.456,0.106
2025-26,Casey O'Brien,280,NY,C,16,317.78333333333336,3.3260000000000005,2.769750847520691,0.627975035401479,0.5229508077345406,0.005578488906916386,0.005578488906916384,0.0,0.08603199870155415,0.003441279948062166,0.0014330239415722675,0.6294080593430513,1.748,0.122,1.87,0.388,0.027,0.415,0.078
2025-26,Jessie Eldridge,36,SEA,RW,14,234.68333333333334,2.942,2.2271518943266773,0.7521624884596265,0.5694018052394033,-0.004950629111253282,-0.004950629111253284,0.0,-0.36383613292892486,-0.014553445317156995,-0.012771218837105813,0.7393912696225207,1.777,0.035,1.812,0.394,0.008,0.402,0.103
2025-26,Jenn Gardiner,198,VAN,LW,16,284.36666666666673,3.196999999999999,2.6351881154246453,0.6745516352127532,0.5560120276361927,0.0061009679854173715,0.00610096798541737,0.0,-0.47933549481507765,-0.019173419792603105,-0.02136976826735336,0.6531818669453998,1.785,0.001,1.786,0.396,0.0,0.396,0.084
2025-26,Hayley Scamurra,61,MTL,C,15,217.68333333333328,2.839,1.6165266180268592,0.7825128244391701,0.445562807204402,-0.001252570993699506,-0.0012525709936995076,0.0,-0.595730155583516,-0.023829206223340643,-0.02337828066560882,0.7591345437735613,1.758,-0.006,1.752,0.39,-0.001,0.389,0.107
2025-26,Maggie Connors,66,TOR,LW,16,210.58333333333334,2.6849999999999996,1.7846618374431304,0.7650178076770874,0.5084909073838757,0.0005997906390025828,0.0005997906390025814,0.2849228333992877,0.0623094802861012,0.002492379211444048,0.0022764545814031186,0.7672942622584905,1.639,0.084,1.723,0.364,0.019,0.383,0.109
2025-26,Fanuza Kadirova,240,OTT,LW,14,194.36666666666665,2.559,1.8615981606693353,0.789950265820614,0.5746658702117653,-0.012660711161582058,-0.01266071116158206,0.0,0.04066370438890832,0.0016265481755563327,0.006184404193725874,0.7961346700143399,1.594,0.09,1.684,0.354,0.02,0.374,0.115
2025-26,Susanna Tapani,78,BOS,C,14,271.0,2.8390000000000004,2.1060813483271,0.6285608856088563,0.46629107343035425,0.0023348091302935053,0.002334809130293504,0.8856088560885609,0.4856352706797643,0.019425410827190574,0.018584879540284913,0.6471457651491411,1.493,0.182,1.675,0.331,0.04,0.371,0.082
2025-26,Blayre Turnbull,76,TOR,C,16,288.70000000000005,2.967,2.4697600670933486,0.6166262556286802,0.5132857777125074,0.0010211877813518164,0.0010211877813518149,0.0,-0.2226133531131865,-0.00890453412452746,-0.009272161725814113,0.6073540939028661,1.534,0.06,1.594,0.34,0.013,0.353,0.073
2025-26,Jill Saulnier,149,BOS,LW,14,172.03333333333336,2.43,1.323385909403898,0.8475101724472002,0.4615567984745235,0.0040535217059281675,0.004053521705928166,0.0,-0.3999735854087965,-0.01599894341635186,-0.017458211230486,0.8300519612167142,1.576,0.012,1.588,0.35,0.003,0.353,0.123
2025-26,Emma Maltais,73,TOR,C,16,304.6166666666667,2.9420000000000006,2.575767455445241,0.5794824095858184,0.5073459998688443,-0.00601331285792487,-0.006013312857924872,0.39393773595228976,0.17132438283910326,0.00685297531356413,0.009017767942417085,0.5885001775282355,1.43,0.156,1.586,0.317,0.035,0.352,0.069
2025-26,Olivia Mobley,256,BOS,RW,10,126.19999999999999,2.1229999999999998,0.9561257826941189,1.009350237717908,0.4545764418514036,0.0018429998621948968,0.0018429998621948952,0.0,-0.3999735854087965,-0.01599894341635186,-0.01666242336674202,0.9926878143511659,1.496,0.01,1.506,0.332,0.002,0.334,0.159
2025-26,Abby Hustler,247,MIN,LW,15,246.4666666666667,2.737,2.1295748709569655,0.6662969975655937,0.5184250429703188,0.006498039283460001,0.006498039283459999,0.0,-0.5816915312877897,-0.023267661251511588,-0.025606955393557188,0.6406900421720365,1.513,-0.016,1.497,0.336,-0.004,0.332,0.081
2025-26,Britta Curl-Salemme,189,MIN,RW,15,266.8333333333333,2.8140000000000005,2.282151131798904,0.6327545284197378,0.5131632776062496,0.0002476927812727469,0.0002476927812727455,0.0,-0.5816915312877897,-0.023267661251511588,-0.023356830652769778,0.609397697766968,1.489,-0.008,1.481,0.33,-0.002,0.328,0.074
2025-26,Maddi Wheeler,285,NY,RW,16,234.41666666666669,2.506,2.03776803074992,0.6414219694276572,0.5215758912690873,0.004599887491675743,0.004599887491675741,0.0,0.08603199870155415,0.003441279948062166,0.001785320451058899,0.6432072898787161,1.342,0.092,1.434,0.298,0.02,0.318,0.081
2025-26,Sarah Nurse,75,VAN,C,5,104.30000000000001,1.663,0.9485469168130773,0.9566634707574305,0.5456645734303417,0.0040680608764596116,0.00406806087645961,3.4515819750719077,2.97224648025683,0.1188898592102732,0.11742535729474775,1.0740888280521783,1.145,0.242,1.387,0.254,0.054,0.308,0.177
2025-26,Denisa Křížová,104,MIN,LW,15,204.35,2.251,1.7428284881384466,0.6609248837778322,0.5117186654676135,-0.0003666679575633925,-0.0003666679575633939,1.1744555908979692,0.5927640596101794,0.023710562384407177,0.02384256284913,0.6847674466269622,1.236,0.155,1.391,0.274,0.034,0.308,0.09
2025-26,Michelle Karvinen,252,VAN,LW,16,265.53333333333336,2.6850000000000005,2.4716961370416213,0.6067034898317851,0.5585052782669995,0.006594562702753604,0.006594562702753602,0.0,-0.47933549481507765,-0.019173419792603105,-0.021547462365594402,0.5851560274661908,1.367,0.0,1.367,0.303,0.0,0.303,0.068
2025-26,Abby Roque,42,MTL,LW,14,285.0333333333333,2.7610000000000006,2.1956271982772684,0.5811951818500761,0.46218324838019925,0.009434531662248738,0.009434531662248736,0.0,-0.595730155583516,-0.023829206223340643,-0.02722563762175019,0.5539695442283259,1.346,-0.027,1.319,0.299,-0.006,0.293,0.062
2025-26,Skylar Irving,272,MTL,RW,13,100.55,1.791,0.7866603762918293,1.0687220288413726,0.4694144463203357,0.031034375010270135,0.031034375010270135,0.0,-0.595730155583516,-0.023829206223340643,-0.03500158122703789,1.0337204476143347,1.292,-0.022,1.27,0.287,-0.005,0.282,0.168
2025-26,Ronja Savolainen,223,OTT,RD,16,356.05,2.9650000000000003,3.5734344359972323,0.4996489257126809,0.6021796549918099,0.006297161173462032,0.00629716117346203,0.0,-0.3257212912864213,-0.013028851651456853,-0.015295829673903184,0.4843530960387777,1.197,0.038,1.235,0.266,0.008,0.274,0.046
2025-26,Mikyla Grant-Mentis,138,SEA,C,14,206.63333333333335,2.07,1.9918231041058845,0.6010646878528794,0.5783645083708004,-0.00044115913455951283,-0.00044115913455951424,1.1614776576867236,0.7976415247577987,0.031905660990311946,0.03206447827875337,0.6331291661316327,1.044,0.185,1.229,0.232,0.041,0.273,0.079
2025-26,Hannah Miller,89,VAN,C,16,299.09999999999997,2.505,2.7632860425272185,0.5025075225677031,0.5543201690124813,-0.0006614644218032595,-0.0006614644218032609,0.8024072216649951,0.3230717268499175,0.0129228690739967,0.013160996265845873,0.515668518833549,1.02,0.173,1.193,0.226,0.038,0.264,0.053
2025-26,Haley Winn,246,BOS,RD,14,391.8833333333334,3.1940000000000004,3.076142580463613,0.48902309360779145,0.4709783221906607,0.0029095273363630852,0.002909527336363084,0.0,-0.7663585810841261,-0.030654343243365047,-0.03170177308445576,0.4573213205233357,1.248,-0.066,1.182,0.277,-0.015,0.262,0.04
2025-26,Shay Maloney,183,BOS,RW,14,219.51666666666668,2.2260000000000004,1.700573495843237,0.6084276061043202,0.4648139537647599,0.0002643109546051764,0.000264310954605175,0.0,-0.3999735854087965,-0.01599894341635186,-0.016094095360009723,0.5923335107443105,1.136,0.02,1.156,0.252,0.004,0.256,0.07
2025-26,Paetyn Levis,40,NY,RW,16,271.56666666666666,2.3020000000000005,2.344685298638689,0.5086043942555544,0.5180352936724733,-0.0028551789251900312,-0.0028551789251900325,0.0,0.08603199870155415,0.003441279948062166,0.004469144361130577,0.5130735386166849,0.954,0.118,1.072,0.212,0.026,0.238,0.053
2025-26,Katy Knoll,191,MIN,RW,15,207.01666666666668,2.072,1.7648472003927123,0.600531358183721,0.5115087288796203,-0.002356554018183842,-0.002356554018183843,0.0,-0.5816915312877897,-0.023267661251511588,-0.022419301804965406,0.5781120563787556,1.044,-0.003,1.041,0.232,-0.001,0.231,0.067
2025-26,Tereza Vanišová,161,VAN,LW,16,271.54999999999995,2.3780000000000006,2.497736393266168,0.5254280979561777,0.5518843071109192,-0.002421799175816197,-0.0024217991758161985,0.0,-0.47933549481507765,-0.019173419792603105,-0.018301572089309274,0.5071265258668685,1.03,0.015,1.045,0.228,0.003,0.231,0.051
2025-26,Liz Schepers,97,BOS,C,13,169.4666666666667,1.6380000000000003,1.3112961939561742,0.5799370574350905,0.46426694514577366,-0.0011223859683803655,-0.001122385968380367,1.416207710464201,1.0162341250554046,0.040649365002216185,0.04105342395083312,0.6209904813859236,0.797,0.177,0.974,0.177,0.039,0.216,0.076
2025-26,Peyton Hemp,286,OTT,RW,16,205.11666666666667,1.918,2.0559364883702895,0.5610465588689363,0.6013952513311971,0.007322300567041987,0.007322300567041985,0.0,0.04066370438890832,0.0016265481755563327,-0.0010094800285787818,0.5600370788403575,0.9,0.071,0.971,0.2,0.016,0.216,0.063
2025-26,Abby Newhook,259,BOS,RW,13,163.83333333333334,1.7650000000000001,1.2550453345618553,0.6463886063072228,0.4596300309687364,-0.003800805452374642,-0.0038008054523746434,0.0,-0.3999735854087965,-0.01599894341635186,-0.014630653453496989,0.6317579528537258,0.952,0.019,0.971,0.211,0.004,0.215,0.079
2025-26,Emma Gentry,244,TOR,C,16,183.35,1.8419999999999999,1.574974461420739,0.6027815653122444,0.5153993328892519,0.002726705027125874,0.0027267050271258726,0.0,-0.2226133531131865,-0.00890453412452746,-0.009886147934292775,0.5928954173779516,0.932,0.036,0.968,0.207,0.008,0.215,0.07
2025-26,Natálie Mlýnková,274,MTL,LW,15,208.01666666666668,2.02,1.6032695384753046,0.5826456213444435,0.4624445427859223,0.009738574176940087,0.009738574176940086,0.0,-0.595730155583516,-0.023829206223340643,-0.027335092927039076,0.5553105284174045,0.987,-0.02,0.967,0.219,-0.004,0.215,0.062
2025-26,Peyton Anderson,263,MIN,LW,13,111.36666666666666,1.4320000000000002,0.9773715382538797,0.7715055372642923,0.5265695207593486,0.01774327800522875,0.01774327800522875,0.0,-0.5816915312877897,-0.023267661251511588,-0.029655241333393936,0.7418502959308984,0.879,-0.015,0.864,0.195,-0.003,0.192,0.103
2025-26,Lexie Adzija,49,SEA,LW,14,205.18333333333334,1.868,2.0099006796146623,0.5462431971407684,0.5877379942013471,0.00731659914039666,0.007316599140396658,0.0,-0.36383613292892486,-0.014553445317156995,-0.017187421007699794,0.5290557761330686,0.849,0.015,0.864,0.188,0.003,0.191,0.056
2025-26,Izzy Daniel,209,VAN,RW,16,200.10000000000002,1.842,1.8470915578182254,0.5523238380809594,0.5538505420744304,0.0003371210628149157,0.0003371210628149143,0.0,-0.47933549481507765,-0.019173419792603105,-0.019294783375216475,0.5330290547057429,0.849,0.008,0.857,0.188,0.002,0.19,0.057
2025-26,Hannah Brandt,1,BOS,C,14,158.93333333333337,1.202,1.2176641796361796,0.4537751677852348,0.4596886584196986,-0.009418981681036984,-0.009418981681036985,3.775167785234899,3.3751941998261024,0.1350077679930441,0.1383986013982174,0.5921737691834522,0.413,0.424,0.837,0.092,0.094,0.186,0.07
2025-26,Danielle Serdachny,224,SEA,C,14,240.73333333333332,1.9939999999999998,2.3197347296844395,0.496981445582941,0.5781670608463018,-0.00370620223930003,-0.003706202239300031,0.0,-0.36383613292892486,-0.014553445317156995,-0.013219212511008984,0.483762233071932,0.799,0.034,0.833,0.177,0.008,0.185,0.046
2025-26,Megan Keller,12,BOS,LD,14,375.75,2.299,2.9566329949237966,0.36710578842315367,0.4721170450976122,0.00045503986301677346,0.00045503986301677205,1.7564870259481038,0.9901284448639777,0.039605137794559105,0.039441323443873064,0.40654711186702674,0.433,0.383,0.816,0.096,0.085,0.181,0.029
2025-26,Mannon McMahon,220,OTT,RW,13,179.38333333333333,1.6109999999999998,1.75557615791298,0.538846046641271,0.5872037692545506,-0.007523486580271452,-0.0075234865802714535,0.0,0.04066370438890832,0.0016265481755563327,0.004335003344454056,0.543181049985725,0.72,0.078,0.798,0.16,0.017,0.177,0.059
2025-26,Kiara Zanon,317,TOR,LW,16,206.46666666666664,1.7910000000000001,1.8110509457231965,0.5204714239586699,0.5262983051827178,0.011199789922018387,0.011199789922018385,0.0,-0.2226133531131865,-0.00890453412452746,-0.012936458496454079,0.5075349654622158,0.766,0.03,0.796,0.17,0.007,0.177,0.051
2025-26,Savannah Norcross,147,NY,RW,15,58.43333333333334,1.049,0.49858163299158986,1.077124928693668,0.511949195313669,0.007814456306587631,0.00781445630658763,0.0,0.08603199870155415,0.003441279948062166,0.0006280756776906194,1.0777530043713586,0.759,0.022,0.781,0.168,0.005,0.173,0.178
2025-26,Anna Bargman,277,NY,RW,15,79.18333333333334,1.1,0.6766404112566191,0.8335087350031573,0.5127142665804733,0.001399544103025026,0.0013995441030250245,0.0,0.08603199870155415,0.003441279948062166,0.002937444070973157,0.8364461790741304,0.707,0.032,0.739,0.157,0.007,0.164,0.124
2025-26,Michela Cava,115,VAN,RW,13,188.85,1.4569999999999999,1.739742216166739,0.4629070691024622,0.5527377970347067,-0.0034109616099022855,-0.0034109616099022868,1.5885623510722795,1.1092268562572019,0.044369074250288076,0.0455970204298529,0.5085040895323151,0.519,0.212,0.731,0.115,0.047,0.162,0.051
2025-26,Theresa Schafzahl,17,BOS,RW,14,212.3666666666667,1.6380000000000001,1.6433079392365595,0.462784492230419,0.4642841454443269,-0.004557967149326034,-0.0045579671493260355,0.8475906451106575,0.44761705970186105,0.017904682388074442,0.019545550561831816,0.48233004279225083,0.584,0.146,0.73,0.13,0.032,0.162,0.046
2025-26,Jessica DiGirolamo,5,MTL,LD,15,272.5333333333333,1.5070000000000001,2.0665250998348363,0.3317759295499022,0.4549590483980805,-0.005140682559020213,-0.005140682559020214,3.5225048923679063,2.560389741109061,0.10241558964436244,0.10426623536560972,0.43604216491551195,0.154,0.572,0.726,0.034,0.127,0.161,0.035
2025-26,Jamie Lee Rattray,16,BOS,LW,14,213.53333333333336,1.662,1.6472347983547064,0.46699968779269424,0.4628508643519312,-0.005867015800507455,-0.005867015800507457,0.5619731501717139,0.16199956476291738,0.006479982590516695,0.008592108278699379,0.4755917960713936,0.602,0.108,0.71,0.134,0.024,0.158,0.044
2025-26,Claire Dalton,26,TOR,RW,16,221.21666666666667,1.6370000000000002,1.8942833881195693,0.44399909590898823,0.5137813755164958,-0.0035709720655258473,-0.0035709720655258486,0.5424546070971145,0.31984125398392793,0.012793650159357118,0.014079200102946424,0.45807829601193467,0.539,0.132,0.671,0.12,0.029,0.149,0.04
2025-26,Gabbie Hughes,57,OTT,C,14,216.70000000000002,1.6099999999999999,2.1928552465667144,0.4457775726811259,0.6071588130780011,0.009688594657140795,0.009688594657140793,0.0,0.04066370438890832,0.0016265481755563327,-0.001861345901014353,0.44391622678011156,0.534,0.071,0.605,0.118,0.016,0.134,0.037
2025-26,Sara Hjalmarsson,313,TOR,LW,16,172.13333333333333,1.38,1.4488685671761818,0.4810224632068164,0.5050277732217521,-0.011233402377041658,-0.01123340237704166,0.0,-0.2226133531131865,-0.00890453412452746,-0.004860509268792462,0.47616195393802396,0.525,0.048,0.573,0.116,0.011,0.127,0.044
2025-26,Kayla Vespa,45,NY,C,16,113.33333333333333,1.049,0.9539241027561196,0.5553529411764706,0.5050186426355927,-0.014494032414743879,-0.01449403241474388,0.0,0.08603199870155415,0.003441279948062166,0.008659131617369963,0.5640120727938406,0.486,0.057,0.543,0.108,0.013,0.121,0.064
2025-26,Catherine Dubois,157,MTL,LW,11,97.09999999999998,1.0230000000000001,0.7178889076395671,0.632131822863028,0.4435976772232136,-0.00764980825485638,-0.007649808254856382,0.0,-0.595730155583516,-0.023829206223340643,-0.021075275251592345,0.6110565476114357,0.541,0.001,0.542,0.12,0.0,0.12,0.074
2025-26,Emmy Fecteau,204,NY,LW,15,108.33333333333334,1.0230000000000001,0.9222238721595895,0.5665846153846155,0.5107701445806957,-0.008411504711716682,-0.008411504711716684,0.0,0.08603199870155415,0.003441279948062166,0.006469421644280172,0.5730540370288957,0.485,0.051,0.536,0.108,0.011,0.119,0.066
